job_id,job_posting_url,company_name,title,location,description_clean,desc_len,work_type,contract_type,contract_type_raw,remote_allowed,salary_min,salary_max,pay_period_raw,currency,salary_source,pay_period,salary_suspect,salary_unit_conflict,salary_annual_min,salary_annual_max,salary_outlier_monthly,salary_outlier_hourly,title_hint,years_hint,experience_label,is_confident,platform_experience_label,scraped_time_ms,original_listed_time,lang
szukamy-kelnera-tutti-santi-CID4-IDJJF9h,https://www.olx.pl/oferta/praca/szukamy-kelnera-tutti-santi-CID4-IDJJF9h.html,UNKNOWN,Szukamy KELNERA Tutti Santi,"Warszawa, Śródmieście",Tutti Santi to sieć Pizzerii. Za co nasi pracownicy doceniają̨ pracę w Tutti Santi? -Elastyczny grafik pracy bez zmian nocnych -Profesjonalne szkolenia i wyjazdy integracyjne -Praca na najwyższej jakości sprzęcie -Zniżki pracownicze -napiwki -Prestiżowe miejsce pracy - bardzo wysokie oceny Gości POSZUKUJEMY: Osób chętnych do pracy jako KELNER/KELNERKA Doświadczonych pracowników,381,PART_TIME,Umowa zlecenie,Umowa zlecenie,,26.0,30.5,HOURLY,PLN,STRUCTURED,HOURLY,False,False,52416.0,61488.0,False,False,,,,False,,1760193857000,1760193857000,pl
mobilny-sprzedawca-poranna-praca-wolne-popoludnia-CID4-ID17kCSV,https://www.olx.pl/oferta/praca/mobilny-sprzedawca-poranna-praca-wolne-popoludnia-CID4-ID17kCSV.html,UNKNOWN,Mobilny sprzedawca - Poranna praca + wolne popołudnia!,"Łódź, Polesie","Dołącz do naszego zespołu! Lubisz kontakt z ludźmi, jesteś energiczny/a i zawsze masz uśmiech na twarzy? Szukasz pracy, która daje niezależność i satysfakcję? Świetnie się składa – właśnie Ciebie szukamy! Kim jesteśmy? Jesteśmy firmą zajmującą się produkcją i sprzedażą gotowych dań. Dostarczamy świeże posiłki bezpośrednio do biur i miejsc pracy – szybko, wygodnie i pysznie! Kogo szukamy? Poszukujemy osób do sprzedaży bezpośredniej naszych produktów – idealna propozycja dla osób komunikatywnych i zorganizowanych. Czego oczekujemy? Prawa jazdy kat. B Własnego samochodu Wysokiej kultury osobistej Rzetelności i zaangażowania Umiejętności nawiązywania kontaktów Co oferujemy? Pracę od poniedziałku do piątku w godz. ok. 6:00–13:00 – popołudnia masz dla siebie! Stabilne zatrudnienie i przejrzyste warunki Szkolenie wprowadzające – wszystkiego Cię nauczymy Darmowe śniadanie każdego dnia pracy + zniżki na nasze produkty Atrakcyjne wynagrodzenie – adekwatne do Twoich wyników Przyjazną atmosferę i wsparcie młodego, dynamicznego zespołu Zainteresowany/a? Nie czekaj – wyślij zgłoszenie i zacznij pracę, którą naprawdę polubisz!",1129,PART_TIME,"Samozatrudnienie, Umowa zlecenie","Samozatrudnienie, Umowa zlecenie",,4600.0,9500.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,55200.0,114000.0,False,False,,,,False,,1760193857000,1760193857000,pl
operator-wozka-widlowego-CID4-IDMdaPE,https://www.olx.pl/oferta/praca/operator-wozka-widlowego-CID4-IDMdaPE.html,UNKNOWN,Operator Wózka Widłowego,Winnica,"Grupa Lactalis najbardziej znana jest ze swoich wyrobów. Wysoka jakość i wyjątkowy smak są dewizą produktów znanych pod międzynarodowymi markami President oraz Galbani. Aktualnie do Zakładu Mleczarskiego Winnica Sp. z o.o. poszukujemy osoby do pracy na stanowisku: Operator Wózka Opis stanowiska: Przygotowywanie miejsca w magazynie do przyjęcia towaru Rozładowywanie dostaw do magazynów Przygotowuje i przepakowywanie materiałów potrzebnych do produkcji i transport do budynku produkcyjnego Prace pomocnicze w magazynie Czego oczekujemy od kandydata/kandydatki? Uprawnienia UDT do kierowania wózkiem widłowym Dyspozycyjność (praca na 3 zmiany, również w weekendy) Mile widziane doświadczenie w pracy na podobnym stanowisku Mile widziane wykształcenie średnie Mile widziana znajomość obsługi komputera Oferujemy: Pracę w stabilnej międzynarodowej firmie Przyjazne środowisko pracy Atrakcyjny pakiet benefitów m.in. ubezpieczenie na życie, opiekę medyczną Dofinansowanie do wypoczynku Możliwość rozwoju zawodowego Osoby zainteresowane prosimy o przesłanie CV. Kontakt z Działem Zasobów Ludzkich pod numerem 53*******75. Dziękujemy za zainteresowanie naszą ofertą pracy. Ustaw z 2018, poz. Informujemy, że Administratorem danych jest Lactalis Polska Sp. z o.o. z siedzibą w Warszawie przy ul. Olkuskiej 7. Dane zbierane są dla potrzeb rekrutacji. Dane osobowe mogą być przekazywane przez Lactalis Polska sp. z o.o. do Zakładu Mleczarskiego Winnica Sp. z o.o. Ma Pani/Pan prawo dostępu do treści swoich danych oraz ich poprawiania. Podanie danych w zakresie określonym przepisami ustawy z dnia 26 czerwca 1974 r. Podanie dodatkowych danych osobowych jest dobrowolne i wymaga Pani/Pana wyraźnej zgody.",1697,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760193870000,1760193870000,pl
prace-magazynowe-bez-doswiadczenia-elastyczne-godz-dhl-opole-CID4-ID17HON3,https://www.olx.pl/oferta/praca/prace-magazynowe-bez-doswiadczenia-elastyczne-godz-dhl-opole-CID4-ID17HON3.html,UNKNOWN,"Prace magazynowe, bez doświadczenia, elastyczne godz., DHL Opole",Opole,"Osoba do prac magazynowych ​ OFERUJEMY:​ · Współpracę na podstawie umowy zlecenia​ · Elastyczne godziny pracy​, możliwa praca w soboty · Możliwość rozwoju poprzez udział w rekrutacjach wewnętrznych TWOJE ZADANIA:​ ​· Układanie przesyłek (taśmociąg - transport liniowy) ​ · Procesowanie przesyłek w wyznaczonej strefie​ · Dbanie i zapobieganie uszkodzeniu przesyłek w trakcie ich procesowania​ ​NASZE OCZEKIWANIA:​ · Umiejętność planowania i organizacji pracy​ · Umiejętność współpracy w zespole​ ​ DHL eCommerce (Poland) sp. z o.o. („DHL”) żąda podania jedynie takich danych osobowych, które są niezbędne do podjęcia decyzji o rozpoczęciu współpracy. W szczególności DHL nie żąda przesyłania zdjęcia. Podanie przez Ciebie danych osobowych przekraczających zakres danych osobowych wymaganych przez DHL oznacza wyrażenie przez Ciebie zgody na przetwarzanie tych danych. Przesłanie przez Ciebie zdjęcia, oznacza wyrażenie wyraźnej zgody na przetwarzanie danych nim objętych. Jeśli przekazane przez Ciebie dokumenty aplikacyjne zawierają dane, o których mowa w art. 9 ust. W przypadku kandydatów na kurierów/kurierki, dane osobowe zostaną udostępnione wybranym przewoźnikom, którzy zatrudniają takie osoby w ramach współpracy z DHL. z o.o. z siedzibą w Warszawie, przy ul. Osmańskiej 2, 02-823 Warszawa, moich danych osobowych zawartych w dokumentach aplikacyjnych na potrzeby przyszłych rekrutacji przez okres 12 miesięcy od momentu otrzymania danych przez DHL/przesłania przeze mnie zgłoszenia rekrutacyjnego.” Możesz z łatwością cofnąć zgodę w dowolnym momencie. Wycofanie zgody nie wpływa na zgodność z prawem przetwarzania dokonanego przed jej wycofaniem. Administratorem Twoich danych osobowych zawartych w zgłoszeniu jest DHL eCommerce (Poland) sp. z o.o. z siedzibą w Warszawie, przy ul. Osmańskiej 2, 02-823 Warszawa. Masz także prawo do wniesienia w dowolnym momencie sprzeciwu wobec przetwarzania – z przyczyn związanych ze swoją szczególną sytuacją. Więcej informacji znajdziesz pod poniższym linkiem: Rekrutacja (umowy cywilno-prawne) Uprzejmie informujemy, że w DHL eCommerce (Poland) sp. z o.o. obowiązuje procedura zgłoszeń wewnętrznych pozwalająca na zgłoszenie informacji o naruszeniu prawa.",2205,PART_TIME,Umowa zlecenie,Umowa zlecenie,,,,,,NONE,,False,False,,,False,False,,,,False,,1760193870000,1760193870000,pl
pracownik-czka-gastronomii-w-restauracji-i-kawiarni-ikea-krakow-CID4-ID17CjsM,https://www.olx.pl/oferta/praca/pracownik-czka-gastronomii-w-restauracji-i-kawiarni-ikea-krakow-CID4-ID17CjsM.html,UNKNOWN,"Pracownik/-czka Gastronomii w Restauracji i Kawiarni, IKEA, Kraków","Kraków, Prądnik Biały","Pracownik/Pracowniczka Gastronomii w Restauracji i Kawiarni IKEA (3/4 etatu), IKEA Retail, Kraków Jeździsz do sklepu IKEA na obiad? Dostrzegasz potrzeby innych, zanim oni je zauważą? Wyśmienicie! Do naszego zespołu w Restauracji i Kawiarni IKEA szukamy ludzi, którzy lubią, kiedy dużo się dzieje, chętnie zdobywają nową wiedzę i chcą, by ich praca sprawiała radość innym. Tutaj, w sklepie w Krakowie, możesz spróbować wszystkiego! TWOJE PRZYSZŁE ZADANIA: · przygotowywanie posiłków oraz przekąsek w Restauracji i Kawiarni IKEA, · dbanie o atrakcyjną prezentację menu, · obsługa kasy fiskalnej i terminala płatniczego, · dbanie o zadowolenie klientów Restauracji/Kawiarni IKEA, · dbanie o czystość i porządek swojego miejsca pracy, · praca w trybie zmianowym - w dni robocze, soboty oraz niedziele handlowe. O TOBIE: · lubisz pracę z klientami, · dobrze czujesz się w pracy w zespole, · jesteś otwarty/-a na ludzi i z łatwością nawiązujesz kontakty, · znasz język polski na poziomie komunikatywnym, · masz gotowość do pracy fizycznej, · masz gotowość do pracy na 3/4 etatu, · posiadasz doświadczenie w pracy w branży gastronomicznej (mile widziane), · posiadasz aktualną książeczkę badań sanitarno-epidemiologicznych (mile widziane). W IKEA MAMY DLA CIEBIE: · umowę o pracę na 3-miesięczny okres próbny, przedłużaną następnie na czas nieokreślony po pozytywnej ocenie przełożonego, · restaurację pracowniczą, a w niej m.in. dwudaniowy obiad za 1,40 zł, · 15% zniżkę pracowniczą na zakupy w IKEA, · rozszerzony pakiet opieki medycznej Medicover, · kartę Multisport, · dodatkowe wynagrodzenie za każdą godzinę przepracowaną w nocy lub w weekend, · punkty do wydania w kafeterii np. na kino, zakupy, restauracje, wycieczki, · darmowy dostęp do platformy umożliwiającej naukę języków obcych, · przelew, kartę upominkową IKEA lub kartę przedpłaconą na zakupy świąteczne, z okazji ślubu, jubileuszu pracy, urodzenia/przysposobienia/przyjęcia na wychowanie dziecka Pracownika, · 26 (zamiast ustawowych 20) dni urlopu na start dla wszystkich, po podpisaniu umowy na czas nieokreślony, · dodatkowe dni wolne urlopu ojcowskiego IKEA z okazji narodzin lub adopcji dziecka, · premię roczną uznaniową zależną od wyników IKEA, · prywatny plan emerytalny (PPE), · ubezpieczenie na życie (NNW), · kredyt 0% na zakupy w IKEA, · Program Wsparcia Pracownika: dostęp do konsultacji ze specjalistami w ramach wsparcia osobistego, prawnego, finansowego i zdrowotnego (Infolinia 24/7 oraz indywidualne sesje), · grafiki przekazywane z wyprzedzeniem. W IKEA dobrze wiemy, że nasza praca… znaczy więcej. Nie tylko dla naszych klientów, ale i dla nas samych. Tutaj doceniamy różnorodność i tworzymy przyjazne środowisko pracy, w którym wszyscy mają zapewnione równe szanse. Dołącz do naszego zespołu, by się o tym przekonać i razem z nami tworzyć fajne miejsce pracy. Aplikuj już dziś!",2858,PART_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760193870000,1760193870000,pl
praca-w-niemczech-na-produkcji-slodyczy-zapewnione-mieszkanie-CID4-ID17CCvr,https://www.olx.pl/oferta/praca/praca-w-niemczech-na-produkcji-slodyczy-zapewnione-mieszkanie-CID4-ID17CCvr.html,UNKNOWN,Praca w Niemczech na produkcji słodyczy! Zapewnione mieszkanie!,"Kraków, Swoszowice","MGcentral dla MGsolutions MGJJ Sp. z o.o. Sp. k. - Agencji Pracy Tymczasowej oraz Doradztwa Personalnego z siedzibą w Krakowie przy ul. Myślenickiej 133, posiadającej polski certyfikat o numerze rejestru 9466 oraz niemiecki certyfikat agencji zatrudnienia (Erlaubnis zur Arbeitnehmerueberlassung, BfA Duesseldorf) specjalizującej się w świadczeniu usług w ramach pracy tymczasowej w Polsce i za granicą oraz rekrutacji stałej na stanowiska niskiego i średniego szczebla oraz prace specjalistyczne poszukuje osób zainteresowanych pracą jako: Pracownik produkcji słodyczy. Miejsce pracy: Niemcy! Opis stanowiska Praca przy taśmie przy produkcji słodyczy - czekoladek Pakowanie / układanie towaru do opakowań Proste prace pomocnicze Wymagania stanowiska Gotowość do pracy na pełen etat w systemie 2-zmianowym Znajomość języka oraz doświadczenie nie są wymagane Oferujemy Umowa o pracę na pełet etat (niemieckie prawo pracy i płacy!) Stawka godzinowa + dodatki i premie Mieszkanie firmowe Stałe wsparcie dwujęzycznych opiekunów projektu MOŻLIWOŚĆ WYJAZDU W PARZE / GRUPIE (wspólne mieszkanie i grafik pracy!)",1104,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760193883000,1760193883000,pl
prace-magazynowe-bez-doswiadczenia-elastyczne-godz-dhl-legnica-CID4-ID17HO9S,https://www.olx.pl/oferta/praca/prace-magazynowe-bez-doswiadczenia-elastyczne-godz-dhl-legnica-CID4-ID17HO9S.html,UNKNOWN,"Prace magazynowe, bez doświadczenia, elastyczne godz., DHL Legnica",Legnica,"Osoba do prac magazynowych ​ OFERUJEMY:​ · Współpracę na podstawie umowy zlecenia​ · Elastyczne godziny pracy​ - praca w godzinach popołudniowych · Możliwość rozwoju poprzez udział w rekrutacjach wewnętrznych TWOJE ZADANIA:​ ​· Układanie przesyłek (taśmociąg - transport liniowy) ​ · Procesowanie przesyłek w wyznaczonej strefie​ · Dbanie i zapobieganie uszkodzeniu przesyłek w trakcie ich procesowania​ ​NASZE OCZEKIWANIA:​ · Umiejętność planowania i organizacji pracy​ · Umiejętność współpracy w zespole​ ​ DHL eCommerce (Poland) sp. z o.o. („DHL”) żąda podania jedynie takich danych osobowych, które są niezbędne do podjęcia decyzji o rozpoczęciu współpracy. W szczególności DHL nie żąda przesyłania zdjęcia. Podanie przez Ciebie danych osobowych przekraczających zakres danych osobowych wymaganych przez DHL oznacza wyrażenie przez Ciebie zgody na przetwarzanie tych danych. Przesłanie przez Ciebie zdjęcia, oznacza wyrażenie wyraźnej zgody na przetwarzanie danych nim objętych. Jeśli przekazane przez Ciebie dokumenty aplikacyjne zawierają dane, o których mowa w art. 9 ust. W przypadku kandydatów na kurierów/kurierki, dane osobowe zostaną udostępnione wybranym przewoźnikom, którzy zatrudniają takie osoby w ramach współpracy z DHL. z o.o. z siedzibą w Warszawie, przy ul. Osmańskiej 2, 02-823 Warszawa, moich danych osobowych zawartych w dokumentach aplikacyjnych na potrzeby przyszłych rekrutacji przez okres 12 miesięcy od momentu otrzymania danych przez DHL/przesłania przeze mnie zgłoszenia rekrutacyjnego.” Możesz z łatwością cofnąć zgodę w dowolnym momencie. Wycofanie zgody nie wpływa na zgodność z prawem przetwarzania dokonanego przed jej wycofaniem. Administratorem Twoich danych osobowych zawartych w zgłoszeniu jest DHL eCommerce (Poland) sp. z o.o. z siedzibą w Warszawie, przy ul. Osmańskiej 2, 02-823 Warszawa. Masz także prawo do wniesienia w dowolnym momencie sprzeciwu wobec przetwarzania – z przyczyn związanych ze swoją szczególną sytuacją. Więcej informacji znajdziesz pod poniższym linkiem: Rekrutacja (umowy cywilno-prawne) Uprzejmie informujemy, że w DHL eCommerce (Poland) sp. z o.o. obowiązuje procedura zgłoszeń wewnętrznych pozwalająca na zgłoszenie informacji o naruszeniu prawa.",2216,PART_TIME,Umowa zlecenie,Umowa zlecenie,,,,,,NONE,,False,False,,,False,False,,,,False,,1760193883000,1760193883000,pl
pracownik-sklepu-umowa-zlecenie-jula-opole-CID4-ID17L4Lp,https://www.olx.pl/oferta/praca/pracownik-sklepu-umowa-zlecenie-jula-opole-CID4-ID17L4Lp.html,UNKNOWN,Pracownik sklepu - umowa zlecenie - JULA Opole,Opole,"Do naszego Multimarketu JULA w Opolu (Ozimska Park) poszukujemy osoby, która wesprze zespół w pracach związanych z rozkładaniem towaru i obsługą kasy fiskalnej. Czego oczekujemy? · Optymizmu i chęci do pracy w handlu · Zaangażowania, odpowiedzialności, efektywności · Umiejętności komunikacyjnych i współpracy z zespołem Co oferujemy?: · Umowę zlecenie · Elastyczny grafik · Przyjazną atmosferę",394,PART_TIME,Umowa zlecenie,Umowa zlecenie,,,,,,NONE,,False,False,,,False,False,,,,False,,1760193883000,1760193883000,pl
sprzatanie-biura-CID4-ID17K64v,https://www.olx.pl/oferta/praca/sprzatanie-biura-CID4-ID17K64v.html,UNKNOWN,Sprzątanie biura,Łuków,"Poszukujemy osoby do sprzątania biura 2 razy w tygodniu (po 6 godzin). Oferujemy: Stałą pracę od zaraz, Wynagrodzenie 35-37 zł za godzinę brutto, Elastyczny czas pracy, Wymagania: Osoba wyłącznie z Łukowa lub bliskich okolic, Sumienność i dokładność, Doświadczenie w sprzątaniu biur będzie mile widziane.",304,PART_TIME,"Inny, Umowa o pracę, Samozatrudnienie, Umowa zlecenie","Inny, Umowa o pracę, Samozatrudnienie, Umowa zlecenie",,35.0,37.0,HOURLY,PLN,STRUCTURED,HOURLY,False,False,70560.0,74592.0,False,False,,,,False,,1760193896000,1760193896000,pl
praca-w-sklepie-internetowym-CID4-ID17sVgP,https://www.olx.pl/oferta/praca/praca-w-sklepie-internetowym-CID4-ID17sVgP.html,UNKNOWN,Praca w Sklepie Internetowym,"Poznań, Piątkowo","Dołącz do zespołu ponad 3000 wyjątkowych ludzi tworzących markę Apart. Apart to polska marka obecna na rynku od ponad czterech dekad. Od lat pozostajemy na pozycji lidera w branży jubilerskiej. Rozwijamy się jako firma i równocześnie dbamy o rozwój naszych Pracowników. Oprócz ponad 200 salonów w najlepszych lokalizacjach w Polsce, posiadamy również nowoczesne zaplecze produkcyjne, serwisowe i magazynowe. Aktualnie poszukujemy ambitnych i odpowiedzialnych osób na stanowisko: Praca sezonowa w Sklepie Internetowym MIEJSCE PRACY - SUCHY LAS Opis stanowiska: przygotowywanie, wysyłka i obsługa zamówień pakowanie przesyłek kontrola jakości kompletacja zamówień Wymagania: status osoby uczącej się zdolności manualne dokładność bardzo dobra organizacja pracy Oferujemy: stawkę 31 zł brutto/ za godzinę możliwość zdobycia nowego doświadczenia w renomowanej firmie o ugruntowanej pozycji na rynku",894,TEMP,Umowa zlecenie,Umowa zlecenie,,31.0,,HOURLY,PLN,DESCRIPTION,HOURLY,False,False,62496.0,,False,False,,,,False,,1760193896000,1760193896000,pl
handlowiec-w-polsce-tez-mozna-dobrze-zarabiac-sluzbowy-samochod-CID4-ID17JNTV,https://www.olx.pl/oferta/praca/handlowiec-w-polsce-tez-mozna-dobrze-zarabiac-sluzbowy-samochod-CID4-ID17JNTV.html,UNKNOWN,Handlowiec - w Polsce też można dobrze zarabiać! Służbowy samochód!,Dębica,"EasyEko to prężnie rozwijająca się jedna z największych ogólnopolskich firm w branży Odnawialnych Źródeł Energii. Od 2018 skutecznie działamy nad nowoczesnymi rozwiązaniami energetycznymi - stawiając na profesjonalizm, wysoką jakość obsługi klienta i dynamiczny rozwój. EasyEko wyróżnia się na tle innych firm sprzedażowych. Nasi handlowcy nie chodzą od drzwi do drzwi. Od pierwszego dnia pracy mają zapewnione umówione spotkania z klientami, co pozwala im skupić się na profesjonalnej obsłudze i finalizacji sprzedaży. Dodatkowo każdy handlowiec otrzymuje samochód służbowy z pełnym pakietem paliwowym, co gwarantuje komfort, mobilność i niezależność w codziennej pracy. Dzięki temu nasi pracownicy mogą w pełni skoncentrować się na wynikach i budowaniu trwałych relacji z klientami, a nie na poszukiwaniu kontaktów czy logistyce dojazdów. Co nas wyróżnia? Jako jedyni w branży pokrywamy koszty dojazdu do biura – dzięki czemu nie musisz martwić się o dodatkowe wydatki związane z pracą. Oferujemy: Podstawę wynagrodzenia - niezależną od wyników. System premiowy za każdą zrealizowaną sprzedaż. Służbowy samochód z kartą paliwową od pierwszego dnia pracy. Pakiet szkoleniowy i wdrożeniowy. Umowę o pracę (dla zainteresowanych również opcja współpracy B2B). Pakiety medyczne i sportowe. Przyjazną atmosferę. Możliwość realnego rozwoju i realnego awansu. Oczekujemy: Otwartości na nowe wyzwania. Chęci do pracy. Pozytywnego nastawienia. Dyspozycyjności od poniedziałku do piątku. Prawo jazdy kat.B Dążenia do wyznaczonego celu. Umiejętności pracy z ludźmi. Umiejętność planowania. Jeżeli chcesz poznać szczegóły,masz jakiekolwiek pytania, wyślij nam swoje CV (zgłoszenia bez cv nie będą rozpatrywane). Wszystko dokładnie Ci wyjaśnimy i odpowiemy na każde pytanie. Zależy nam, abyś czuł się komfortowo już od pierwszego kontaktu.",1827,FULL_TIME,Umowa o pracę,Umowa o pracę,,8000.0,20000.0,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,96000.0,240000.0,False,False,,,,False,,1760193999000,1760193999000,pl
magazynier-osoba-do-zaladunku-mebli-jurek-meble-CID4-ID14K4Vi,https://www.olx.pl/oferta/praca/magazynier-osoba-do-zaladunku-mebli-jurek-meble-CID4-ID14K4Vi.html,UNKNOWN,Magazynier - osoba do załadunku mebli - JUREK MEBLE,Jankowy,"Firma JUREK MEBLE w związku z ciągłym rozwojem zatrudni magazyniera - osobę do załadunku mebli na magazynie wyrobów gotowych - meble twarde. Firma posiada system magazynowy ze skanerami co bardzo ułatwia obsługę magazynu, dodatkowo posiada duże zaplecze różnego rodzaju wózków jezdnych i widłowych, dzięki czemu praca staje się bardziej komfortowa, a za razem lżejsza. Oferujemy bardzo dobre warunki pracy i płacy. Kontakt w siedzibie firmy Jankowy 74A, 63-604 Baranów, bądź telefonicznie 62 78**********603 789 888.",516,FULL_TIME,Umowa o pracę,Umowa o pracę,,,,,,NONE,,False,False,,,False,False,,,,False,,1760193999000,1760193999000,pl
pracownik-biurowy-szkola-jazdy-expert-warszawa-brodno-CID4-ID17Ijop,https://www.olx.pl/oferta/praca/pracownik-biurowy-szkola-jazdy-expert-warszawa-brodno-CID4-ID17Ijop.html,UNKNOWN,Pracownik biurowy Szkoła Jazdy Expert Warszawa - Bródno,"Warszawa, Targówek","Ośrodek Szkolenia Kierowców poszukuje pracownika biurowego ds. obsługi klienta Jeśli jesteś osobą komunikatywną, dobrze zorganizowaną i chcesz pracować w dynamicznym środowisku — dołącz do naszego zespołu! Zakres obowiązków: Profesjonalna obsługa potencjalnych i obecnych kursantów. Odbieranie i wysyłanie korespondencji e-mail. Prowadzenie rozmów telefonicznych, udzielanie informacji i doradztwo w zakresie oferty szkoleniowej. Obsługa programów MS Office (Word, Excel) oraz kalendarza Google. Budowanie i utrzymywanie pozytywnych relacji z klientami. Wymagania: Wysokie umiejętności komunikacyjne i interpersonalne. Dobra organizacja pracy i samodzielność w realizacji zadań. Umiejętność pracy w zespole. Pozytywne nastawienie i chęć nauki nowych umiejętności. Oferujemy: Pracę w rozwijającym się ośrodku szkolenia kierowców. Przyjazną atmosferę i wsparcie profesjonalnego zespołu. Możliwość rozwoju zawodowego i podnoszenia kwalifikacji. Zainteresowane osoby prosimy o przesłanie CV do dnia 10.10.2025 r. Zastrzegamy sobie prawo do kontaktu tylko z wybranymi kandydatami.",1075,FULL_TIME,"Samozatrudnienie, Umowa zlecenie","Samozatrudnienie, Umowa zlecenie",,,,,,NONE,,False,False,,,False,False,,,,False,,1760193999000,1760193999000,pl
pracownik-administracyjno-biurowy-umowa-o-prace-CID4-ID17HPrw,https://www.olx.pl/oferta/praca/pracownik-administracyjno-biurowy-umowa-o-prace-CID4-ID17HPrw.html,UNKNOWN,"Pracownik administracyjno-biurowy, UMOWA O PRACĘ!","Wrocław, Stare Miasto","Szukamy 1 pracownika, gotowego podjąć pracę od zaraz. CV można wysyłać przez formularz OLX lub na maila: m.kordys(małpa)hurtowniafree-energy.pl STANOWISKO • Pracownik administracyjno-biurowy. Poszukujemy młodych, kreatywnych osób na stanowisko pracownika biurowego, w sklepie internetowym. Miejsce pracy: Biuro mieści się we Wrocławiu Centrum Biznesowe Millennium Towers ul. Strzegomska 42AB Osoba zatrudniona na tym stanowisku odpowiedzialna będzie za: • przyjmowanie zamówień drogą elektroniczną, • wprowadzanie zamówień, oraz faktur zakupowych do systemu sprzedaży, • kontrolę obiegu dokumentacji handlowej, • współpracę z Przedstawicielami Handlowymi i pozostałymi działami, • wsparcie działu logistyki, organizowanie wysyłek towarów Od kandydatów oczekujemy: • umiejętności pracy w zespole, • umiejętności pracy pod presją czasu, • optymizmu i komunikatywności, • znajomości obsługi komputera i programów księgowych, • energii i kreatywności, • zaangażowania w wykonywaną pracę, • dyspozycyjności, Pracujemy na Comarch ERP - mile widziana znajomość programu. 29.08.97 roku o ochronie danych osobowych Dz.U Nr 133 poz. 883).„",1129,FULL_TIME,"Umowa o pracę, Umowa zlecenie","Umowa o pracę, Umowa zlecenie",,4666.0,,MONTHLY,PLN,STRUCTURED,MONTHLY,False,False,55992.0,,False,False,,,,False,,1760194012000,1760194012000,pl
